"","License.Serial.Number","License.Type.Name","License.Class.Code","License.Type.Code","Agency.Zone.Office.Name","Agency.Zone.Office.Number","County.Name..Licensee.","Premises.Name","Doing.Business.As..DBA.","Actual.Address.of.Premises..Address1.","Additional.Address.Information..Address2.","City","State","Zip","License.Certificate.Number","License.Original.Issue.Date","License.Effective.Date","License.Expiration.Date","Latitude","Longitude","Location"
"93",1024608,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EAE CORP","SIDEWALK BAR & RESTAURANT","94 96 AVENUE A","","NEW YORK","NY","10009",871549,"03/19/1987","03/01/2017","02/28/2019",40.7254528,-73.98386827,"(40.7254528, -73.98386827)"
"94",1024609,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FRIDA & DIEGO CORP","","211 AVENUE A","","NEW YORK","NY","10009",857056,"02/04/1994","02/01/2016","01/31/2018",40.72976383,-73.98089502,"(40.72976383, -73.98089502)"
"95",1024624,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","162 4 AVE B BAR","DREAM BABY","162 164 AVENUE B","","NEW YORK","NY","10009",871604,"03/26/1996","03/01/2017","02/28/2019",40.72697672,-73.97989577,"(40.72697672, -73.97989577)"
"96",1024636,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LOVE PICIN INC","COYOTE UGLY SALOON","153 1ST AVENUE","","NEW YORK","NY","10009",868932,"","01/01/2017","12/31/2018",40.72845826,-73.98473697,"(40.72845826, -73.98473697)"
"97",1024637,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LUDWIKA MICKEVICIUS","BLANCHES TAVERN","135 AVE A","","NEW YORK","NY","10009",880401,"01/16/2014","12/01/2017","11/30/2019",40.72685963,-73.98293303,"(40.72685963, -73.98293303)"
"98",1024639,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MONOLITH INC","RAVEN","194 AVE A","","NEW YORK","NY","10009",874152,"","05/01/2017","04/30/2019",40.72914182,-73.98119068,"(40.72914182, -73.98119068)"
"99",1024644,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MOONWALKERS RESTAURANT CORP","PYRAMID","101 AVENUE A","","NEW YORK","NY","10009",859546,"06/03/2014","05/01/2016","04/30/2018",40.72573783,-73.98382678,"(40.72573783, -73.98382678)"
"100",1024650,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","NEW STATFORD RESTAURANT INC","TEN DEGREES","121 ST MARKS PLACE","","NEW YORK","NY","10009",874344,"05/05/1987","05/01/2017","04/30/2019",40.72733248,-73.98454096,"(40.72733248, -73.98454096)"
"101",1024655,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ODESSA RESTAURANT INC","ODESSA","117 AVENUE A","","NEW YORK","NY","10009",869565,"01/12/1996","01/01/2017","12/31/2018",NA,NA,""
"102",1024661,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PARALLEL BAR INC","THE SUMMIT BAR","133 AVE C","","NEW YORK","NY","10009",870173,"02/03/1998","02/01/2017","01/31/2019",40.7249392,-73.97830121,"(40.7249392, -73.97830121)"
"103",1024662,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PATTY MC CARTHYS INC","HI-FI","169 AVENUE A","","NEW YORK","NY","10009",874456,"05/10/1990","05/01/2017","04/30/2019",40.72817519,-73.98204948,"(40.72817519, -73.98204948)"
"104",1024665,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SEVEN A CAFE INC","","130 E 7TH STREET","AKA 109 AVENUE A","NEW YORK","NY","10009",882964,"","11/01/2017","10/31/2019",40.72601877,-73.98362877,"(40.72601877, -73.98362877)"
"105",1024668,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ST MARKS ENTERPRISES INC","VBAR ST MARKS","132 1ST AVENUE","","NEW YORK","NY","10009",874347,"05/18/1999","05/01/2017","04/30/2019",40.72747534,-73.9852982,"(40.72747534, -73.9852982)"
"106",1024671,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SWAUTO LTD","","25 AVENUE A","","NEW YORK","NY","10009",860310,"07/17/2002","05/03/2016","04/30/2018",40.72288335,-73.98589151,"(40.72288335, -73.98589151)"
"107",1024673,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","197 ARTICHOKE CORP, THE","NO MALICE PALACE","197 E 3RD ST","","NEW YORK","NY","10009",856625,"02/11/2000","02/01/2016","01/31/2018",40.72275884,-73.98304457,"(40.72275884, -73.98304457)"
"108",1024675,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","THUNDERBOLT CORP","ACE","531 E 5TH STREET","","NEW YORK","NY","10009",877541,"","09/01/2017","08/31/2019",40.72458324,-73.98361409,"(40.72458324, -73.98361409)"
"109",1024680,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WISHBONE PRODUCTIONS INC","DOC HOLIDAYS","141 AVENUE A","AKA 442 E 9TH STREET","NEW YORK","NY","10009",858307,"","04/01/2016","03/31/2018",40.72716376,-73.98279202,"(40.72716376, -73.98279202)"
"110",1024683,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","119 AVENUE A RESTAURANT CORP","ODESSA RESTAURANT","119 AVENUE A","","NEW YORK","NY","10009",873592,"05/08/1996","05/01/2017","04/30/2019",40.72634158,-73.98339114,"(40.72634158, -73.98339114)"
"111",1024691,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","177 CHRISTIE INC","ESPERANTO","145 AVE C","","NEW YORK","NY","10009",875762,"","07/01/2017","06/30/2019",40.72532775,-73.97801665,"(40.72532775, -73.97801665)"
"112",1024695,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","219 AVENUE B MUSIC LOUNGE INC","REVISION LOUNGE AND GALLERY","219 AVENUE B","","NEW YORK","NY","10009",858685,"","04/01/2016","03/31/2018",40.72879835,-73.97840794,"(40.72879835, -73.97840794)"
"113",1024697,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","224 AVENUE B INC","","224 AVENUE B","","NEW YORK","NY","10009",875969,"","07/01/2017","06/30/2019",40.72885452,-73.97853216,"(40.72885452, -73.97853216)"
"114",1024700,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","510 EAST 11TH STREET CORP","THE 11TH STREET BAR","510 E 11TH STREET","","NEW YORK","NY","10009",881135,"10/01/2013","01/01/2018","12/31/2019",40.72826058,-73.98152111,"(40.72826058, -73.98152111)"
"115",1024704,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","732 BELLA INC","BLACK & WHITE","86 E 10TH ST","","NEW YORK","NY","10009",862101,"07/15/1999","07/01/2017","06/30/2019",40.73109549,-73.99005849,"(40.73109549, -73.99005849)"
"116",1024735,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GIORGIOS OF GRAMERCY INC","GIORGIOS OF GRAMERCY","27 E 21ST ST","","NEW YORK","NY","10010",883134,"","12/01/2017","11/30/2019",40.739756,-73.98934693,"(40.739756, -73.98934693)"
"117",1024741,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HILLSTONE RESTAURANT GROUP INC","HILLSTONE RESTAURANT","51 MADISON AVE","","NEW YORK","NY","10010",879290,"12/12/2005","10/01/2017","09/30/2019",40.74301119,-73.9863157,"(40.74301119, -73.9863157)"
"118",1024742,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","INISHOWEN INC","MOLLY'S","287 3RD AVENUE","","NEW YORK","NY","10010",863998,"07/03/2002","07/01/2016","06/30/2018",40.73830431,-73.9834353,"(40.73830431, -73.9834353)"
"119",1024763,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MEG RESTAURANT ENTERPRISES LTD","NOVITA","102 E 22ND STREET","","NEW YORK","NY","10010",867272,"11/16/1994","11/01/2016","10/31/2018",40.73938818,-73.98669221,"(40.73938818, -73.98669221)"
"120",1024779,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RHM RESTAURANT CORP","ROLFS","281 3RD AVE","","NEW YORK","NY","10010",879379,"","10/01/2017","09/30/2019",40.73810918,-73.98357787,"(40.73810918, -73.98357787)"
"121",1024800,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","THEMEFOOD INC","LIVE BAIT","14 E 23RD STREET","","NEW YORK","NY","10010",874182,"05/14/1987","05/01/2017","04/30/2019",40.741106,-73.9887068,"(40.741106, -73.9887068)"
"122",1024818,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","336 PUB INC","FITZGERALDS PUB","336 3RD AVE","","NEW YORK","NY","10010",874092,"06/01/1992","05/01/2017","04/30/2019",40.74001293,-73.98233725,"(40.74001293, -73.98233725)"
"123",1024819,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","34 W 22ND STREET COMEDY CORP","METROPOLITAN ROOM","34 WEST 22ND STREET","","NEW YORK","NY","10010",874560,"05/03/1996","05/01/2017","04/30/2019",40.74129819,-73.99123506,"(40.74129819, -73.99123506)"
"124",1024828,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AMF BOWLING CENTERS INC","300 NEW YORK","60 CHELSEA PIERS","","NEW YORK","NY","10011",865124,"09/09/1997","09/01/2016","08/31/2018",40.74691508,-74.00823534,"(40.74691508, -74.00823534)"
"125",1024839,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BABBO LLC","","110 WAVERLY PLACE","","NEW YORK","NY","10011",874691,"06/04/1998","06/01/2017","05/31/2019",40.73241678,-73.99916082,"(40.73241678, -73.99916082)"
"126",1024842,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BARRACUDA LOUNGE INC","BARRACUDA","275 WEST 22ND STREET","","NEW YORK","NY","10011",869393,"01/04/1996","01/01/2017","12/31/2018",40.74435799,-73.99818267,"(40.74435799, -73.99818267)"
"127",1024846,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BOTTINO CORP","BOTTINO","246 248 10TH AVE","","NEW YORK","NY","10011",874091,"05/20/2013","05/01/2017","04/30/2019",40.74851705,-74.00347214,"(40.74851705, -74.00347214)"
"128",1024847,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BUCKWHEAT & ALFALFA INC","ROCKING HORSE MEXICAN CAFE","182 8TH AVENUE","","NEW YORK","NY","10011",877540,"09/08/1989","09/01/2017","08/31/2019",40.74295034,-74.00010722,"(40.74295034, -74.00010722)"
"129",1024866,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CON & CON CATERERS INC","FLANNERY'S BAR","205 W 14TH STREET","","NEW YORK","NY","10011",882521,"11/09/1990","11/01/2017","10/31/2019",40.73867728,-73.99981896,"(40.73867728, -73.99981896)"
"130",1024870,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DA UMBERTO RESTAURANT INC","","107 W 17TH STREET","","NEW YORK","NY","10011",882750,"11/20/1987","11/01/2017","10/31/2019",40.73941811,-73.995655,"(40.73941811, -73.995655)"
"131",1024878,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ELGIN THEATRE FOUNDATION INC","THE JOYCE THEATER","175 8TH AVE","","NEW YORK","NY","10011",857207,"05/28/1982","03/01/2016","02/28/2018",NA,NA,""
"132",1024882,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FAYLOW CORP","CRISPO","240 W 14TH ST","","NEW YORK","NY","10011",880724,"12/29/1999","01/01/2018","12/31/2019",40.7390146,-74.00086576,"(40.7390146, -74.00086576)"
"133",1024886,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FRENCH ROAST INC","LA CONTENTA OESTE","78 W 11TH STREET","","NEW YORK","NY","10011",862578,"04/01/1992","10/26/2017","03/31/2019",40.73503141,-73.99756961,"(40.73503141, -73.99756961)"
"134",1024891,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GREEN 90 INC","","90 92 GREENWICH AVENUE","","NEW YORK","NY","10011",859512,"05/14/1991","05/01/2016","04/30/2018",40.73776826,-74.00173767,"(40.73776826, -74.00173767)"
"135",1024910,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KONKAPOT ENTERTAINMENT INC","","61 CHELSEA PIERS","","NEW YORK","NY","10011",857612,"","04/01/2016","03/31/2018",40.74695045,-74.00822876,"(40.74695045, -74.00822876)"
"136",1024912,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","L RAY LLC","TEDDY'S HIDEWAY","64 W 10TH STREET","","NEW YORK","NY","10011",877975,"","09/01/2017","08/31/2019",40.73425707,-73.99759929,"(40.73425707, -73.99759929)"
"137",1024917,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LILLY COOGANS INC","WESTSIDE TAVERN","360 WEST 23RD ST","","NEW YORK","NY","10011",878390,"09/02/1998","09/01/2017","08/31/2019",40.74581702,-73.99989299,"(40.74581702, -73.99989299)"
"138",1024928,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MESTRE INC","LE ZIE 2000","172 7TH AVENUE","","NEW YORK","NY","10011",874080,"05/18/1999","05/01/2017","04/30/2019",40.74234364,-73.99700717,"(40.74234364, -73.99700717)"
"139",1024932,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","N & J SALAM CORP","SALAM RESTAURANT","104 W 13TH STREET","","NEW YORK","NY","10011",876543,"08/07/1995","08/01/2017","07/31/2019",40.73668471,-73.99753563,"(40.73668471, -73.99753563)"
"140",1024938,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ONE ONE DOMESTIC CORPORATION","BASTA PASTA RESTAURANT","37 39 W 17TH STREET","GROUND FLOOR","NEW YORK","NY","10011",883321,"11/29/1990","11/01/2017","10/31/2019",40.73847494,-73.99338659,"(40.73847494, -73.99338659)"
"141",1024944,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PINEIRO RESTAURANT INC","GENES RESTAURANT","73 W 11TH STREET","","NEW YORK","NY","10011",871750,"12/19/1979","03/01/2017","02/28/2019",40.73505473,-73.99732727,"(40.73505473, -73.99732727)"
"142",1024949,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","QUEPOS INC","CAFE LOUP","105 W 13TH STREET","","NEW YORK","NY","10011",875868,"06/17/1993","06/15/2017","05/31/2019",40.73678075,-73.99746561,"(40.73678075, -73.99746561)"
"143",1024960,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SEVENTH AVENUE TOMATO INC","","209 7TH AVENUE","","NEW YORK","NY","10011",8871191,"","02/03/2017","01/31/2019",NA,NA,""
"144",1024966,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TEJO REST INC","GAROTA DE IPANEMA","252 WEST 14TH STREET","","NEW YORK","NY","10011",868141,"11/07/1991","11/01/2016","10/31/2018",40.73914886,-74.00119872,"(40.73914886, -74.00119872)"
"145",1024980,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RED CAT LLC,THE","","227 10TH AVENUE","","NEW YORK","NY","10011",875922,"07/29/1999","07/01/2017","06/30/2019",40.74790924,-74.00408581,"(40.74790924, -74.00408581)"
"146",1024982,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TUTTO BENE RESTAURANT INC","CHELSEA RISTORANTE ITALIANO","108 8TH AVENUE","","NEW YORK","NY","10011",872964,"04/14/1993","04/01/2017","03/31/2019",40.74060951,-74.0017996,"(40.74060951, -74.0017996)"
"147",1024986,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WASHINGTON PLACE LLC","BLUE HILL RESTAURANT","75 WASHINGTON PLACE","","NEW YORK","NY","10011",881209,"03/02/2000","03/01/2018","02/29/2020",40.73192433,-73.99958824,"(40.73192433, -73.99958824)"
"148",1024991,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ZESTFUL MANAGEMENT CORP","BAR SIX","502 AVE OF THE AMERICAS","","NEW YORK","NY","10011",882926,"","11/01/2017","10/31/2019",40.73655583,-73.99742656,"(40.73655583, -73.99742656)"
"149",1024994,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","119 7TH AVENUE CAFETERIA LLC","CAFETERIA","119 121 1/2 7TH AVE","","NEW YORK","NY","10011",881105,"","01/01/2018","12/31/2019",40.74058169,-73.99820121,"(40.74058169, -73.99820121)"
"150",1024998,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","151 ROYS REST INC","FLIGHT 151","151 8TH AVENUE","","NEW YORK","NY","10011",869526,"02/07/1992","02/01/2017","01/31/2019",40.74198282,-74.00097558,"(40.74198282, -74.00097558)"
"151",1025001,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","160 BISTRO INC","LE SINGE VERT","160 7TH AVE","","NEW YORK","NY","10011",860193,"05/14/1997","05/01/2016","04/30/2018",40.74196239,-73.99728068,"(40.74196239, -73.99728068)"
"152",1025012,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","223 WEST CORP","REBAR","223 W 19TH ST","","NEW YORK","NY","10011",883236,"09/07/2016","12/01/2017","11/30/2019",40.74192907,-73.99811031,"(40.74192907, -73.99811031)"
"153",1025014,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","35 WEST 20TH STREET REST INC","PERIYALI","35 W 20TH STREET","","NEW YORK","NY","10011",873066,"","04/01/2017","03/31/2019",40.74018317,-73.99204782,"(40.74018317, -73.99204782)"
"154",1025032,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ANDIKIANA CORP","SILVER SPURS","490 494 LAGUARDIA PLACE","","NEW YORK","NY","10012",874142,"05/13/2015","05/01/2017","04/30/2019",40.72719132,-73.99976576,"(40.72719132, -73.99976576)"
"155",1025036,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BEA'S TAVERN INC","BOTANICA","47 EAST HOUSTON STREET","","NEW YORK","NY","10012",868475,"04/28/2011","12/01/2016","11/30/2018",40.72466425,-73.99455117,"(40.72466425, -73.99455117)"
"156",1025037,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BENSUSAN RESTAURANT CORP","BLUE NOTE JAZZ CLUB","131 W 3RD STREET","","NEW YORK","NY","10012",858047,"","03/01/2016","02/28/2018",40.73057535,-74.00029196,"(40.73057535, -74.00029196)"
"157",1025041,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BLEECKER STREET BAR CORP","BLEEKER STREET BAR","58 BLEECKER ST","","NEW YORK","NY","10012",882734,"11/28/1990","11/01/2017","10/31/2019",40.72613867,-73.99509101,"(40.72613867, -73.99509101)"
"158",1025042,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BLL RESTAURANT CORP","PORTO BELLO RESTAURANT","208 THOMPSON STREET","","NEW YORK","NY","10012",876283,"","07/01/2017","06/30/2019",40.72868997,-73.99935226,"(40.72868997, -73.99935226)"
"159",1025060,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CLAUDISAL REST CORP","THE MALT HOUSE","206 THOMPSON STREET","","NEW YORK","NY","10012",871426,"05/27/1981","03/01/2017","02/28/2019",40.7286236,-73.99940845,"(40.7286236, -73.99940845)"
"160",1025068,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DAV TSI DAV INC","TERRA BLUES","149 BLEECKER STREET 2FL","2ND FLR","NEW YORK","NY","10012",873957,"","05/01/2017","04/30/2019",40.72834116,-73.99938153,"(40.72834116, -73.99938153)"
"161",1025071,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DIMUR ENTERPRISES INC","MADAME X","94 WEST HOUSTON STREET","","NEW YORK","NY","10012",868325,"12/01/1997","11/08/2016","11/30/2018",40.72715455,-74.00006253,"(40.72715455, -74.00006253)"
"162",1025074,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DOJO RESTAURANT INC","DOJO WEST","14 W 4TH STREET","","NEW YORK","NY","10012",865733,"10/30/1991","10/01/2016","09/30/2018",40.72875498,-73.99506632,"(40.72875498, -73.99506632)"
"163",1025079,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DOWNTOWN RESTAURANT CO LLC","CIPRIANI DOWNTOWN","372 376 WEST BROADWAY","","NEW YORK","NY","10012",858887,"09/18/2008","04/01/2016","03/31/2018",40.7235659,-74.00282498,"(40.7235659, -74.00282498)"
"164",1025081,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DYNAMIC MUSIC CORP","OLIVE TREE CAFE & COMEDY CELLAR","117 MACDOUGAL ST","","NEW YORK","NY","10012",871861,"","03/01/2017","02/28/2019",40.73015394,-74.00042651,"(40.73015394, -74.00042651)"
"165",1025085,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FULL JEEP CORPORATION","PECULIER PUB","145 BLEECKER STREET","","NEW YORK","NY","10012",864382,"","08/01/2016","07/31/2018",40.72823053,-73.99915375,"(40.72823053, -73.99915375)"
"166",1025088,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GFB RESTAURANT CORP","IL MULINO","86 W 3RD STREET","","NEW YORK","NY","10012",872294,"","03/02/2017","02/28/2019",40.72978958,-73.99894351,"(40.72978958, -73.99894351)"
"167",1025093,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","IL BUCO CORP","IL BUCO","47 BOND ST","","NEW YORK","NY","10012",879110,"","10/01/2017","09/30/2019",40.72618548,-73.99336065,"(40.72618548, -73.99336065)"
"168",1025096,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","J F JONES INC","GREAT JONES CAFE","54 GREAT JONES STREET","","NEW YORK","NY","10012",868791,"","12/01/2016","11/30/2018",40.72685976,-73.99266205,"(40.72685976, -73.99266205)"
"169",1025097,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JAPOND RESTAURANT LLC","","6 BOND STREET","","NEW YORK","NY","10012",872131,"03/26/1998","03/01/2017","02/28/2019",40.72689701,-73.99451995,"(40.72689701, -73.99451995)"
"170",1025104,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KYOTO OMEN U S A INC","OMEN RESTAURANT","113 THOMPSON STREET","","NEW YORK","NY","10012",857106,"","03/01/2018","02/29/2020",40.72589405,-74.00184456,"(40.72589405, -74.00184456)"
"171",1025106,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TEMPLE BAR INC","TEMPLE BAR","332 LAFAYETTE STREET","","NEW YORK","NY","10012",876552,"08/01/1989","08/01/2017","07/31/2019",40.72595548,-73.99469302,"(40.72595548, -73.99469302)"
"172",1025111,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MACDOUGAL REST INC","OFF THE WAGON","109 MACDOUGAL ST","","NEW YORK","NY","10012",876890,"07/13/2011","08/01/2017","07/31/2019",40.72987591,-74.00066475,"(40.72987591, -74.00066475)"
"173",1025120,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MERCER KITCHEN LLC","","147 MERCER ST","AKA 99 PRINCE STREET","NEW YORK","NY","10012",874277,"05/20/1998","06/01/2017","05/31/2019",40.72479934,-73.99853309,"(40.72479934, -73.99853309)"
"174",1025121,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MICHAEL G FANELLI INC","FANELLIS","94 PRINCE STREET","","NEW YORK","NY","10012",857588,"01/07/1982","03/01/2016","02/28/2018",40.72459381,-73.99865362,"(40.72459381, -73.99865362)"
"175",1025125,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MONTES TRATTORIA LTD","","97 MACDOUGAL STREET","","NEW YORK","NY","10012",876985,"07/03/2001","08/01/2017","07/31/2019",40.72943906,-74.00104054,"(40.72943906, -74.00104054)"
"176",1025129,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","142 MERCER STREET LLC","LURE FISHBAR","142 MERCER ST","","NEW YORK","NY","10012",873288,"06/10/2005","05/01/2017","04/30/2019",40.72456298,-73.99856153,"(40.72456298, -73.99856153)"
"177",1025133,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","NOHO STAR INC","NOHO STAR","54 BLEECKER STREET","","NEW YORK","NY","10012",879429,"","10/01/2017","09/30/2019",40.72597627,-73.99489191,"(40.72597627, -73.99489191)"
